NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,V_start_Продувка,T_start_Продувка,O2_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка,V_start_Заливка чугуна,T_start_Заливка чугуна,O2_start_Заливка чугуна,N2_start_Заливка чугуна,H2_start_Заливка чугуна,CO2_start_Заливка чугуна,CO_start_Заливка чугуна,AR_start_Заливка чугуна,O2_pressure_start_Заливка чугуна,V_end_Заливка чугуна,T_end_Заливка чугуна,O2_end_Заливка чугуна,N2_end_Заливка чугуна,H2_end_Заливка чугуна,CO2_end_Заливка чугуна,CO_end_Заливка чугуна,AR_end_Заливка чугуна,O2_pressure_end_Заливка чугуна,V_start_Завалка лома,T_start_Завалка лома,O2_start_Завалка лома,N2_start_Завалка лома,H2_start_Завалка лома,CO2_start_Завалка лома,CO_start_Завалка лома,AR_start_Завалка лома,O2_pressure_start_Завалка лома,V_end_Завалка лома,T_end_Завалка лома,O2_end_Завалка лома,N2_end_Завалка лома,H2_end_Завалка лома,CO2_end_Завалка лома,CO_end_Завалка лома,AR_end_Завалка лома,O2_pressure_end_Завалка лома
510899,0,189,196,191,738,0,0,0,0,0,0,0,0,1167,286,1598,216452.890625,432.2916564941406,19.479999542236328,79.51000213623047,0.0299999993294477,0.0,0.0599999986588954,0.9200000166893004,15.219907760620115,218051.125,743.0556030273438,7.550000190734863,80.61000061035156,0.0900000035762786,9.470000267028809,1.2999999523162842,0.9900000095367432,15.34288215637207,217944.953125,246.18055725097656,19.59000015258789,75.05000305175781,0.0,4.119999885559082,0.3300000131130218,0.9100000262260436,15.639467239379885,216773.484375,432.9861145019531,19.479999542236328,79.51000213623047,0.0299999993294477,0.0,0.0599999986588954,0.9200000166893004,15.292244911193848,216131.8125,204.86111450195312,15.100000381469728,77.25,0.0,6.010000228881836,0.5799999833106995,1.0499999523162842,15.487557411193848,213979.046875,164.93055725097656,18.549999237060547,80.13999938964844,0.0599999986588954,0.3499999940395355,0.0,0.8999999761581421,15.350114822387695
510900,0,735,264,232,762,0,0,1933,0,747,0,0,0,1136,149,2663,216238.875,427.4305725097656,19.25,79.76000213623047,0.0599999986588954,0.0,0.0399999991059303,0.8899999856948853,15.19820499420166,215810.28125,661.8055419921875,11.390000343322754,79.29000091552734,0.0599999986588954,7.159999847412109,1.0099999904632568,1.0800000429153442,15.60329818725586,216773.484375,291.3194274902344,18.549999237060547,72.1500015258789,0.0,7.860000133514404,0.550000011920929,0.8999999761581421,15.625,217413.234375,428.4722290039063,19.25,79.76000213623047,0.0599999986588954,0.0,0.0399999991059303,0.8899999856948853,15.27054500579834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216131.8125,104.86111450195312,17.920000076293945,80.66000366210938,0.0399999991059303,0.4099999964237213,0.0700000002980232,0.8999999761581421,15.596064567565918
510901,787,143,248,249,754,0,0,0,0,0,0,0,0,1075,267,2070,226282.359375,305.5555725097656,19.030000686645508,80.0,0.0299999993294477,0.0,0.0599999986588954,0.8700000047683716,15.183737754821776,222256.953125,736.8055419921875,9.390000343322754,79.11000061035156,0.0599999986588954,9.520000457763672,0.9200000166893004,0.9900000095367432,15.704572677612305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226180.03125,305.9028015136719,19.030000686645508,80.0,0.0299999993294477,0.0,0.0599999986588954,0.8700000047683716,15.241609573364258,214519.28125,246.5277862548828,16.31999969482422,78.75,0.0,3.559999942779541,0.3400000035762787,1.0399999618530271,15.509260177612305,216238.875,206.5972137451172,18.520000457763672,79.9800033569336,0.1099999994039535,0.3700000047683716,0.1000000014901161,0.9200000166893004,15.559895515441896
510903,0,181,192,235,734,0,0,0,0,0,0,387,0,1096,267,1771,221526.6875,303.4721984863281,19.520000457763672,79.55000305175781,0.050000000745058,0.0,0.0099999997764825,0.8700000047683716,15.335647583007812,222256.953125,720.4861450195312,10.529999732971191,80.2300033569336,0.0799999982118606,7.269999980926514,0.8999999761581421,0.9900000095367432,15.747974395751951,218369.359375,189.93055725097656,21.40999984741211,74.63999938964844,0.0,2.809999942779541,0.2199999988079071,0.9200000166893004,15.523727416992188,222048.546875,303.4721984863281,19.520000457763672,79.55000305175781,0.050000000745058,0.0,0.0099999997764825,0.8700000047683716,15.473090171813965,209827.96875,286.1111145019531,15.93000030517578,79.01000213623047,0.0,3.440000057220459,0.5699999928474426,1.059999942779541,15.530960083007812,215058.140625,190.625,18.63999938964844,80.45999908447266,0.0299999993294477,0.0,0.0,0.8600000143051147,15.379050254821776
510904,0,87,215,222,754,0,0,0,0,0,0,0,0,1132,373,1092,218792.984375,445.8333435058594,19.38999938964844,79.66999816894531,0.0199999995529651,0.0,0.0299999993294477,0.8799999952316284,15.444154739379885,219426.875,788.8888549804688,7.429999828338623,79.23999786376953,0.050000000745058,10.93000030517578,1.350000023841858,0.9900000095367432,15.78414249420166,220479.28125,270.4861145019531,19.770000457763672,72.94000244140625,0.0,6.010000228881836,0.3799999952316284,0.8999999761581421,15.800419330596924,219321.34375,446.5278015136719,19.38999938964844,79.66999816894531,0.0199999995529651,0.0,0.0299999993294477,0.8799999952316284,15.444154739379885,216131.8125,204.86111450195312,15.31999969482422,78.6500015258789,0.0,4.510000228881836,0.5099999904632568,1.0099999904632568,15.487557411193848,216986.9375,191.6666717529297,18.71999931335449,80.30999755859375,0.050000000745058,0.0,0.0,0.9100000262260436,15.313947677612305
510905,0,238,274,120,738,0,0,0,96,0,0,0,0,1189,627,1068,213220.453125,390.625,19.209999084472656,79.9000015258789,0.0099999997764825,0.0,0.0,0.8700000047683716,15.14756965637207,221422.171875,797.2222290039062,3.829999923706055,80.08999633789062,0.1099999994039535,13.020000457763672,1.9800000190734863,0.9700000286102296,15.277777671813965,213220.453125,242.70834350585932,20.600000381469727,74.0199966430664,0.0,4.260000228881836,0.2399999946355819,0.8799999952316284,15.617765426635742,213111.859375,392.3611145019531,19.209999084472656,79.9000015258789,0.0099999997764825,0.0,0.0,0.8700000047683716,15.292244911193848,216345.90625,106.59722137451172,7.429999828338623,79.23999786376953,0.050000000745058,10.93000030517578,1.350000023841858,0.9900000095367432,15.51649284362793,211804.40625,121.52777862548828,13.979999542236328,82.8499984741211,0.0700000002980232,1.7100000381469729,0.5400000214576721,0.8600000143051147,15.25607681274414
510906,519,181,308,266,738,0,0,0,0,533,0,0,0,1149,265,1736,211366.796875,191.31944274902344,18.6200008392334,80.29000091552734,0.1099999994039535,0.0,0.0900000035762786,0.8799999952316284,15.162036895751951,220058.921875,812.5,4.289999961853027,77.81999969482422,0.0312612606799817,15.270000457763672,1.6100000143051147,0.9800000190734864,15.089699745178224,214734.984375,187.5,19.770000457763672,73.83000183105469,0.0,5.099999904632568,0.3799999952316284,0.9100000262260436,15.545427322387695,211804.40625,191.31944274902344,18.6200008392334,80.29000091552734,0.1099999994039535,0.0,0.0900000035762786,0.8799999952316284,15.162036895751951,214303.34375,224.30555725097656,16.389999389648438,78.97000122070312,0.0,3.359999895095825,0.2800000011920929,1.0099999904632568,15.133102416992188,213437.46875,178.4722137451172,15.0,83.25,0.1000000014901161,0.75,0.0599999986588954,0.8299999833106995,14.713541984558104
510907,0,191,397,184,726,1060,0,0,50,0,0,0,0,1193,119,1971,214195.296875,298.9583435058594,18.89999961853028,80.0999984741211,0.1199999973177909,0.0,0.0,0.8799999952316284,15.45138931274414,215917.515625,805.5555419921875,2.859999895095825,68.51000213623047,0.1199999973177909,15.479999542236328,12.149999618530272,0.8899999856948853,15.740739822387695,213545.890625,84.72222137451172,28.96999931335449,67.91999816894531,0.0,2.039999961853028,0.2000000029802322,0.8700000047683716,15.473090171813965,213762.59375,299.3055725097656,18.89999961853028,80.0999984741211,0.1199999973177909,0.0,0.0,0.8799999952316284,15.509260177612305,209165.0,348.6111145019531,14.789999961853027,78.01000213623047,0.0,5.789999961853027,0.4199999868869781,0.9900000095367432,15.49471271201356,210488.84375,203.125,18.799999237060547,80.2300033569336,0.050000000745058,0.0,0.0,0.9200000166893004,15.386284828186035
510908,0,158,332,109,736,0,0,0,63,0,526,1212,0,1183,85,2629,204124.140625,241.31944274902344,19.46999931335449,79.5199966430664,0.0299999993294477,0.0,0.0799999982118606,0.8999999761581421,15.219907760620115,213545.890625,797.5694580078125,3.1600000858306885,79.05999755859375,0.050000000745058,15.239999771118164,1.5099999904632568,0.9800000190734864,15.740739822387695,216773.484375,364.5833435058594,18.299999237060547,71.70999908447266,0.0,8.510000228881836,0.5799999833106995,0.8899999856948853,15.632234573364258,204237.515625,239.5833282470703,19.46999931335449,79.5199966430664,0.0299999993294477,0.0,0.0799999982118606,0.8999999761581421,15.277777671813965,212894.515625,179.16665649414062,26.716827725706644,71.62460186567463,0.0006163934288454,0.5531582333739463,0.1567498324016991,0.9691136192899744,15.632234573364258,214734.984375,150.69444274902344,18.770000457763672,80.25,0.0700000002980232,0.0,0.0399999991059303,0.8700000047683716,14.80757999420166
510909,0,128,278,105,734,0,0,0,56,675,0,0,0,1183,91,1134,208832.734375,217.01388549804688,19.43000030517578,79.5999984741211,0.0399999991059303,0.0,0.0599999986588954,0.8899999856948853,15.096932411193848,219321.34375,760.0694580078125,8.600000381469727,80.02999877929688,0.0399999991059303,9.5600004196167,0.7900000214576721,0.9800000190734864,15.726272583007812,216452.890625,156.5972137451172,28.06999969482422,70.66000366210938,0.0,0.270000010728836,0.1199999973177909,0.8799999952316284,15.60329818725586,207944.078125,214.93055725097656,19.43000030517578,79.5999984741211,0.0399999991059303,0.0,0.0599999986588954,0.8899999856948853,15.169270515441896,212568.0625,275.6944580078125,3.1600000858306885,79.05999755859375,0.050000000745058,15.239999771118164,1.5099999904632568,0.9800000190734864,15.474177952099565,212350.15625,205.20834350585935,18.59000015258789,80.48999786376953,0.0,0.0,0.0700000002980232,0.8500000238418579,15.386284828186035
510910,0,144,225,169,726,0,0,0,83,0,0,0,0,1083,39,811,204124.140625,210.76388549804688,19.61000061035156,79.44000244140625,0.0399999991059303,0.0,0.0299999993294477,0.8799999952316284,15.169270515441896,218475.359375,803.4722290039062,0.0,71.43000030517578,0.0299999993294477,25.290000915527344,2.299999952316284,0.949999988079071,15.78414249420166,215058.140625,222.2222137451172,22.780000686645508,72.6500015258789,0.0,3.319999933242798,0.3400000035762787,0.9200000166893004,15.653935432434082,204916.421875,208.68055725097656,19.61000061035156,79.44000244140625,0.0399999991059303,0.0,0.0299999993294477,0.8799999952316284,15.241609573364258,210928.296875,274.6527709960937,14.90999984741211,77.93000030517578,0.0,5.670000076293945,0.4900000095367431,0.9900000095367432,15.487629516576217,214734.984375,202.0833282470703,18.95571405747357,79.80411734701205,0.1388235300028023,0.0476470594646549,0.1131932768000274,0.9305042088532648,15.364583015441896
510911,0,160,276,92,726,0,0,0,99,0,0,0,0,1151,28,1624,207051.609375,246.5277862548828,19.790000915527344,79.2699966430664,0.0199999995529651,0.0,0.050000000745058,0.8700000047683716,15.111400604248049,223088.59375,828.8194580078125,1.4199999570846558,78.8499984741211,0.0399999991059303,17.209999084472656,1.5299999713897705,0.949999988079071,15.726272583007812,217838.71875,160.41665649414062,29.82999992370605,68.43000030517578,0.0,0.6600000262260437,0.1899999976158142,0.8799999952316284,15.632234573364258,206042.953125,243.75,19.790000915527344,79.2699966430664,0.0199999995529651,0.0,0.050000000745058,0.8700000047683716,15.19820499420166,213111.859375,285.0694580078125,14.670000076293944,79.06039224019865,0.0430243904270776,2.292926755765589,0.1606796061963711,0.9883494889273228,15.494791984558104,211257.265625,209.0277862548828,19.200000762939453,79.6500015258789,0.0700000002980232,0.0,0.1299999952316284,0.949999988079071,15.364583015441896
510912,0,198,301,0,730,0,0,0,197,0,0,0,0,1181,100,1465,210708.6875,201.73611450195312,19.780000686645508,79.30999755859375,0.0299999993294477,0.0,0.0199999995529651,0.8600000143051147,15.436922073364258,212676.9375,754.861083984375,7.860000133514404,81.19000244140625,0.050000000745058,9.100000381469728,0.75,1.0399999618530271,15.769675254821776,217732.421875,267.7083435058594,20.479999542236328,72.73999786376953,0.0,5.619999885559082,0.270000010728836,0.8899999856948853,15.639467239379885,210818.5,200.0,19.780000686645508,79.30999755859375,0.0299999993294477,0.0,0.0199999995529651,0.8600000143051147,15.509260177612305,215058.140625,210.4166717529297,12.579999923706056,75.19999694824219,0.0,10.68000030517578,0.5899999737739563,0.949999988079071,15.530960083007812,213654.28125,157.63890075683594,19.1299991607666,79.9800033569336,0.0099999997764825,0.0,0.0,0.8999999761581421,15.444154739379885
510914,0,156,231,151,722,0,0,0,84,0,0,0,0,1256,35,1212,215058.140625,248.26388549804688,19.64999961853028,79.41000366210938,0.0299999993294477,0.0,0.0599999986588954,0.8500000238418579,15.241609573364258,212022.875,808.6806030273438,3.180000066757202,80.7699966430664,0.0599999986588954,14.25,0.699999988079071,1.0499999523162842,15.118635177612305,223192.328125,237.84722900390625,24.489999771118164,70.80000305175781,0.0,3.640000104904175,0.1899999976158142,0.8899999856948853,15.653935432434082,214519.28125,246.875,19.64999961853028,79.41000366210938,0.0299999993294477,0.0,0.0599999986588954,0.8500000238418579,15.306713104248049,211585.734375,291.6666564941406,18.390533930460613,79.41648027409103,0.0988549622529335,1.0286259541984737,0.1116793879115854,0.9510666712125142,15.350114822387695,215595.65625,211.80555725097656,19.030000686645508,79.91999816894531,0.1400000005960464,0.0,0.0,0.9100000262260436,15.509260177612305
510915,0,90,292,120,724,0,0,793,90,25,0,0,0,1302,132,1753,203783.65625,317.7083435058594,19.8700008392334,79.18000030517578,0.0199999995529651,0.0,0.0299999993294477,0.8999999761581421,15.400752067565918,215380.78125,826.3888549804688,0.0,73.62999725341797,0.050000000745058,23.030000686645508,2.319999933242798,0.9700000286102296,14.467592239379885,218898.75,213.19444274902344,26.90999984741211,70.1500015258789,0.0,1.850000023841858,0.1800000071525573,0.9100000262260436,15.133102416992188,201269.125,314.5833435058594,19.8700008392334,79.18000030517578,0.0199999995529651,0.0,0.0299999993294477,0.8999999761581421,15.473090171813965,213003.203125,113.19444274902344,3.180000066757202,80.7699966430664,0.0599999986588954,14.25,0.699999988079071,1.0499999523162842,15.530934657279552,212132.03125,121.52777862548828,17.93000030517578,79.81999969482422,0.1800000071525573,0.8199999928474426,0.1800000071525573,1.0700000524520874,15.444154739379885
510916,0,162,335,130,738,0,0,0,50,0,0,0,623,1298,33,2713,214195.296875,391.3194580078125,19.71999931335449,79.30999755859375,0.0099999997764825,0.0,0.0399999991059303,0.9200000166893004,13.700810432434082,208277.78125,610.7638549804688,13.550000190734863,78.5,0.0,6.5,0.4199999868869781,1.0299999713897705,12.398726463317873,217732.421875,283.33331298828125,22.290000915527344,71.5999984741211,0.0,4.909999847412109,0.3000000119209289,0.8999999761581421,13.274015426635742,213220.453125,390.2778015136719,19.71999931335449,79.30999755859375,0.0099999997764825,0.0,0.0399999991059303,0.9200000166893004,13.75868034362793,217413.234375,120.13888549804688,14.84000015258789,77.25,0.0,6.489999771118164,0.3700000047683716,1.0499999523162842,13.035300254821776,215810.28125,124.65277862548828,18.979999542236328,80.04000091552734,0.0599999986588954,0.0,0.0,0.9200000166893004,13.519965171813965
510917,0,156,225,117,742,0,0,0,52,737,0,0,0,1283,38,1197,213654.28125,182.63888549804688,19.100000381469727,79.88999938964844,0.0099999997764825,0.0,0.0900000035762786,0.9100000262260436,13.0859375,211366.796875,652.7777709960938,14.359999656677246,78.7699966430664,0.0,5.429999828338623,0.4399999976158142,0.9900000095367432,11.494502067565918,211366.796875,107.60732754794034,24.270000457763672,70.75,0.0,3.75,0.3400000035762787,0.8899999856948853,13.165510177612305,213220.453125,180.9027862548828,19.100000381469727,79.88999938964844,0.0099999997764825,0.0,0.0900000035762786,0.9100000262260436,13.136574745178224,209717.625,326.7361145019531,18.02382993089392,79.90096165583684,0.0336538466553275,0.9905769137235788,0.0948076895796335,0.9592307679928266,12.724247932434082,209827.96875,228.125,18.739999771118164,80.29000091552734,0.050000000745058,0.0,0.0,0.9200000166893004,12.449363708496094
510918,1492,90,303,138,720,0,0,0,90,0,0,0,0,1077,156,2390,223192.328125,209.72222900390625,18.64999961853028,80.26000213623047,0.1099999994039535,0.0,0.0700000002980232,0.9100000262260436,14.583333015441896,215165.734375,793.75,5.429999828338623,76.81999969482422,0.050000000745058,15.25,1.409999966621399,1.0399999618530271,13.462095260620115,212022.875,93.58675412989376,22.15999984741211,73.5199966430664,0.0,3.2100000381469727,0.1899999976158142,0.9200000166893004,14.605034828186035,223503.25,208.68055725097656,18.64999961853028,80.26000213623047,0.1099999994039535,0.0,0.0700000002980232,0.9100000262260436,14.655672073364258,207609.84375,215.625,6.497154591747166,91.94977853268009,0.1288765873995762,1.0126855927056049,0.0809090904706765,0.7696487854334934,14.460359573364258,212568.0625,189.5833282470703,4.730000019073486,94.11000061035156,0.1500000059604644,0.2899999916553497,0.0,0.7200000286102295,14.668330311775208
510919,470,208,319,111,728,0,0,0,196,0,0,1321,0,1140,265,2777,215595.65625,253.4722137451172,19.63999938964844,79.37000274658203,0.0299999993294477,0.0,0.0599999986588954,0.8999999761581421,15.133102416992188,213111.859375,668.4027709960938,12.199999809265137,80.37000274658203,0.050000000745058,5.809999942779541,0.5799999833106995,1.0,14.68460750579834,214519.28125,173.9583282470703,26.64999961853028,70.69000244140625,0.0,1.5399999618530271,0.2300000041723251,0.8799999952316284,15.639467239379885,215273.28125,252.08334350585932,19.63999938964844,79.37000274658203,0.0299999993294477,0.0,0.0599999986588954,0.8999999761581421,15.227140426635742,211476.296875,179.51388549804688,18.299999237060547,80.3008326923372,4.027386286351714e-05,0.261885566638421,0.1001289297678747,1.0400039908580487,15.444154739379885,216131.8125,140.7986068725586,18.479999542236328,80.56999969482422,0.0599999986588954,0.0,0.0700000002980232,0.8199999928474426,15.480324745178224
510920,1952,193,261,126,718,0,0,0,100,0,0,0,0,1113,37,736,223503.25,251.388900756836,18.770000457763672,80.20999908447266,0.0299999993294477,0.0,0.0700000002980232,0.9200000166893004,15.14756965637207,214087.21875,820.8333740234375,1.0800000429153442,73.58999633789062,0.0700000002980232,21.049999237060547,3.25,0.959999978542328,15.71180534362793,215917.515625,84.02777862548828,22.76000022888184,72.0,0.0,4.170000076293945,0.1700000017881393,0.9100000262260436,15.51649284362793,224845.625,250.3472137451172,18.770000457763672,80.20999908447266,0.0299999993294477,0.0,0.0700000002980232,0.9200000166893004,15.234375,211585.734375,406.9444274902344,16.920000076293945,78.5,0.0,3.3499999046325684,0.1899999976158142,1.0399999618530271,13.664640426635742,209054.296875,229.51388549804688,18.96999931335449,79.94999694824219,0.0799999982118606,0.0,0.1299999952316284,0.8700000047683716,13.715277671813965
510921,191,187,191,120,720,0,0,0,74,0,0,0,0,1174,49,1012,215273.28125,251.73611450195312,19.100000381469727,79.79000091552734,0.1099999994039535,0.0,0.0599999986588954,0.949999988079071,15.34288215637207,211476.296875,656.25,12.050000190734863,80.87999725341797,0.050000000745058,5.389999866485596,0.6299999952316284,1.0,13.65017318725586,207944.078125,173.61111450195312,21.46999931335449,72.98999786376953,0.0,4.369999885559082,0.2599999904632568,0.8999999761581421,15.299479484558104,214627.140625,250.69444274902344,19.100000381469727,79.79000091552734,0.1099999994039535,0.0,0.0599999986588954,0.949999988079071,15.400752067565918,207051.609375,367.7083129882813,13.630000114440918,76.69999694824219,0.0,8.050000190734863,0.5799999833106995,1.0399999618530271,14.641202926635742,211038.0,227.43055725097656,18.959999084472656,80.20999908447266,0.0099999997764825,0.0,0.0,0.8199999928474426,14.749710083007812
510922,408,150,192,146,722,0,0,0,87,0,0,0,0,1135,56,416,220164.078125,321.1805419921875,18.93000030517578,80.06999969482422,0.050000000745058,0.0,0.0399999991059303,0.9100000262260436,15.19820499420166,207163.375,763.888916015625,0.0,56.77999877929688,0.449999988079071,24.229999542236328,17.790000915527344,0.75,15.082465171813965,207609.84375,140.625,19.13999938964844,73.04000091552734,0.0,6.539999961853027,0.3899999856948852,0.8999999761581421,15.581597328186035,218898.75,320.1388854980469,18.93000030517578,80.06999969482422,0.050000000745058,0.0,0.0399999991059303,0.9100000262260436,15.277777671813965,208610.9375,326.3888854980469,16.54680674506704,80.48188025550505,0.1174778803704982,1.7490728043562531,0.2044370845453628,0.9054304732392164,13.70804500579834,209165.0,225.69444274902344,18.700000762939453,80.29000091552734,0.1500000059604644,0.0,0.0,0.8600000143051147,13.990161895751951
510923,0,186,306,136,718,0,0,0,81,0,0,0,0,1138,58,447,215165.734375,299.3055725097656,20.39999961853028,78.66000366210938,0.0097810216791873,1.3995555224242031,0.0099999997764825,0.9300000071525574,14.916088104248049,214519.28125,773.9583740234375,6.559999942779541,78.61000061035156,0.0799999982118606,12.6899995803833,1.0800000429153442,0.9800000190734864,13.49826431274414,212568.0625,213.19444274902344,20.31999969482422,78.76000213623047,0.0,0.0,0.0,0.9200000166893004,14.937789916992188,216131.8125,299.3055725097656,20.39999961853028,78.66000366210938,0.0097080289800889,1.3891110782270075,0.0099999997764825,0.9300000071525574,14.981192588806152,208832.734375,364.5833435058594,13.520000457763672,76.5199966430664,0.0,8.319999694824219,0.6200000047683716,1.0299999713897705,14.207175254821776,210268.78125,221.875,19.049999237060547,79.95999908447266,0.0199999995529651,0.0,0.0599999986588954,0.9100000262260436,14.286747932434082
510924,0,320,237,137,726,131,0,0,107,0,0,0,0,1185,43,754,215595.65625,274.33037240164623,21.37363708380497,77.21384459275465,0.0226666661600271,0.4383206149093976,0.0221374049100257,0.9334090948104858,14.981192588806152,214519.28125,780.9027709960938,5.269999980926514,79.08000183105469,0.0799999982118606,13.09000015258789,1.5,0.9700000286102296,14.322916984558104,208277.78125,166.6666717529297,24.3700008392334,72.62999725341797,0.0,1.9800000190734863,0.1000000014901161,0.9100000262260436,15.3785982131958,215702.984375,274.3551722935268,21.402727994051848,77.16845996563251,0.022444443942772,0.4534351188717906,0.0229007637000265,0.9331818222999572,15.06076431274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207163.375,172.56944274902344,20.31999969482422,78.69999694824219,0.0294117640484781,0.0299999993294477,0.0099999997764825,0.9399999976158142,15.444154739379885
510925,0,1457,224,122,722,0,0,1783,153,0,0,0,0,1151,69,1011,211257.265625,269.79168701171875,20.5,78.56999969482422,0.0099999997764825,0.0,0.0,0.9300000071525574,15.154802322387695,222465.15625,820.138916015625,1.659999966621399,76.73999786376953,0.050000000745058,18.51000022888184,2.0799999237060547,0.9700000286102296,15.386284828186035,205705.640625,231.25,20.190000534057617,72.5999984741211,0.0,6.119999885559082,0.1800000071525573,0.8999999761581421,15.625,211913.6875,269.79168701171875,20.5,78.56999969482422,0.009913043256687,0.0,0.0,0.9300000071525574,15.219907760620115,207163.375,144.44444274902344,14.140000343322754,77.3499984741211,0.0,6.960000038146973,0.5199999809265137,1.0299999713897705,13.961227416992188,208610.9375,107.29167175292967,20.280000686645508,78.58000183105469,0.0197419350426043,0.1599999964237213,0.050000000745058,0.9300000071525574,15.386284828186035
510926,0,236,283,123,722,0,0,0,98,0,0,0,0,1180,54,739,212132.03125,336.4583435058594,20.61000061035156,78.45999908447266,0.0395555546714199,0.0,0.0,0.9300000071525574,15.12586784362793,219848.4375,829.513916015625,0.7099999785423279,72.9000015258789,0.0799999982118606,21.76000022888184,3.5899999141693115,0.949999988079071,15.277777671813965,209607.21875,316.3194580078125,19.440000534057617,73.63999938964844,0.0,5.690000057220459,0.2899999916553497,0.9399999976158142,15.632234573364258,212459.140625,335.41668701171875,20.61000061035156,78.45999908447266,0.0391111102369096,0.0,0.0,0.9300000071525574,15.19820499420166,208166.59375,439.5833435058594,16.8700008392334,79.44999694824219,0.0,2.470000028610229,0.1199999973177909,1.090000033378601,15.632234573364258,206267.53125,205.55555725097656,20.450000762939453,78.61000061035156,0.0196721307078345,0.0,0.0,0.9399999976158142,15.458622932434082
510927,0,240,249,102,718,0,3435,0,100,0,1301,0,0,1167,88,438,213979.046875,315.97222900390625,20.76000022888184,78.30999755859375,0.0394871786045722,0.0,0.0,0.9399999976158142,15.046297073364258,217200.203125,755.5555419921875,10.359999656677246,80.2699966430664,0.0599999986588954,7.46999979019165,0.8700000047683716,0.9700000286102296,15.51649284362793,205818.15625,97.56945037841795,27.3700008392334,70.05000305175781,0.0,1.4900000095367432,0.1700000017881393,0.9100000262260436,15.523727416992188,213762.59375,314.5833435058594,20.76000022888184,78.30999755859375,0.0389743581032141,0.0,0.0,0.9399999976158142,15.111400604248049,210268.78125,188.88888549804688,0.7099999785423279,72.9000015258789,0.0799999982118606,21.76000022888184,3.5899999141693115,0.949999988079071,14.829282760620115,204916.421875,154.51388549804688,20.520000457763672,78.31999969482422,0.0,0.1400000005960464,0.0900000035762786,0.9300000071525574,14.322916984558104
510928,0,180,480,133,716,0,0,0,100,0,0,0,0,1128,48,743,218581.265625,258.6805419921875,20.75,78.30000305175781,0.0491150449796588,0.0,0.0,0.949999988079071,15.14756965637207,214519.28125,845.8333129882812,1.2899999618530271,73.3499984741211,0.0399999991059303,22.200000762939453,2.2100000381469727,0.9200000166893004,15.740739822387695,207609.84375,231.5972137451172,24.790000915527344,72.0999984741211,0.0,2.0,0.209999993443489,0.8899999856948853,15.625,218369.359375,257.6388854980469,20.75,78.30000305175781,0.0486725670969591,0.0,0.0,0.949999988079071,15.219907760620115,204690.390625,318.4027709960937,14.529999732971191,77.44999694824219,0.0,6.78000020980835,0.2000000029802322,1.0399999618530271,15.07523250579834,210708.6875,203.4722137451172,20.670000076293945,78.38999938964844,0.0290909084406766,0.0,0.0,0.9399999976158142,15.545427322387695
510929,0,50,236,116,746,0,0,0,150,0,707,0,1240,1169,61,2037,204690.390625,354.16668701171875,20.790000915527344,78.2699966430664,0.050000000745058,0.0,0.0,0.9399999976158142,15.096932411193848,210268.78125,806.9444580078125,3.4600000381469727,78.4000015258789,0.0399999991059303,15.789999961853027,1.340000033378601,0.9700000286102296,15.71180534362793,211476.296875,215.9722137451172,23.040000915527344,72.44000244140625,0.0,3.4100000858306885,0.1800000071525573,0.9300000071525574,15.625,204803.4375,348.95831298828125,20.790000915527344,78.2699966430664,0.0496212128606258,0.0,0.0,0.9399999976158142,15.25607681274414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210378.84375,107.8101320372597,20.68000030517578,78.31999969482422,0.0099957444574287,0.0,0.0700000002980232,0.9300000071525574,15.415220260620115
