NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,O2_start_Продувка,V_start_Продувка,T_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка
511208,0,1135,299,0,798,248,0,2053,133,0,0,0,0,1207,24,2453,19.309999465942383,202530.28125,279.16668701171875,79.62999725341797,0.0399999991059303,0.0,0.1599999964237213,0.9100000262260436,15.082465171813965,217200.203125,831.25,0.5899999737739563,68.18000030517578,0.0599999986588954,25.93000030517578,4.349999904632568,0.8899999856948853,15.292244911193848
511209,0,80,265,160,728,0,0,0,96,0,0,0,0,1254,115,2710,19.799999237060547,208832.734375,389.2361145019531,79.25,0.0399999991059303,0.0,0.0099999997764825,0.8999999761581421,14.29398250579834,210708.6875,826.7361450195312,7.800000190734863,77.1500015258789,0.0199999995529651,13.09000015258789,0.959999978542328,0.9900000095367432,13.165510177612305
511210,0,245,191,142,732,0,0,0,116,0,0,0,0,1238,95,527,19.8799991607666,209165.0,242.01390075683597,79.16000366210938,0.0199999995529651,0.0,0.0299999993294477,0.8999999761581421,14.286747932434082,209165.0,749.6527709960938,10.220000267028809,78.70999908447266,0.0399999991059303,9.260000228881836,0.7799999713897705,1.0,13.230612754821776
511211,0,229,231,121,730,0,0,0,44,518,0,0,553,1213,125,2132,18.799999237060547,206827.90625,254.8610992431641,80.2300033569336,0.0299999993294477,0.0,0.0299999993294477,0.9100000262260436,13.686342239379885,202415.96875,769.0972290039062,0.0,38.09999847412109,0.3899999856948852,20.71999931335449,40.220001220703125,0.5699999928474426,13.158275604248049
511213,0,69,273,135,726,0,0,0,145,0,0,0,0,1196,616,3924,19.26000022888184,222152.75,182.63888549804688,79.7300033569336,0.0700000002980232,0.0,0.0399999991059303,0.8999999761581421,15.14756965637207,222984.8125,787.8472290039062,6.820000171661377,76.91999816894531,0.0299999993294477,13.859999656677246,1.350000023841858,1.0199999809265137,15.747974395751951
511214,0,158,289,152,738,0,0,0,106,0,558,0,0,1270,50,1099,18.93000030517578,218263.34375,327.7777709960937,80.12999725341797,0.050000000745058,0.0099999997764825,0.0,0.8799999952316284,15.010127067565918,219321.34375,777.4305419921875,7.039999961853027,79.08999633789062,0.0700000002980232,11.789999961853027,0.9700000286102296,1.0299999713897705,15.740739822387695
511215,0,713,232,210,722,0,0,3559,57,0,457,0,0,1206,47,3102,19.149999618530277,220164.078125,267.0138854980469,79.83999633789062,0.0900000035762786,0.0099999997764825,0.0199999995529651,0.8999999761581421,15.133102416992188,214734.984375,743.4027709960938,9.289999961853027,79.69999694824219,0.0700000002980232,8.979999542236328,0.8999999761581421,1.059999942779541,15.73350715637207
511216,0,967,237,215,738,0,0,1622,97,0,0,0,0,1101,73,1680,19.59000015258789,226793.265625,204.86111450195312,79.47000122070312,0.0199999995529651,0.0,0.0199999995529651,0.8999999761581421,15.12586784362793,224536.5625,806.9444580078125,0.0,72.20999908447266,0.0399999991059303,24.709999084472656,2.0799999237060547,0.959999978542328,15.530960083007812
511217,0,168,191,160,724,247,812,0,57,0,0,0,0,1087,29,1321,19.61000061035156,225565.140625,202.77777099609372,79.38999938964844,0.0199999995529651,0.050000000745058,0.0299999993294477,0.8899999856948853,15.111400604248049,218051.125,674.3055419921875,12.300000190734863,79.1500015258789,0.0900000035762786,6.639999866485596,0.75,1.0700000524520874,15.668402671813965
511218,0,262,253,214,722,278,0,0,85,0,0,0,0,1235,176,1795,19.100000381469727,219426.875,193.05555725097656,79.87000274658203,0.050000000745058,0.0,0.0900000035762786,0.8899999856948853,15.183737754821776,220898.84375,721.1805419921875,10.880000114440918,79.27999877929688,0.050000000745058,7.900000095367432,0.8600000143051147,1.0199999809265137,15.00289249420166
511221,0,96,226,157,794,0,0,0,89,0,850,0,0,1165,51,1883,18.780000686645508,183207.03125,232.2916717529297,80.30999755859375,0.0099999997764825,0.0,0.0,0.8899999856948853,15.06076431274414,225051.453125,862.5,0.0,56.59999847412109,0.1199999973177909,26.56999969482422,15.949999809265137,0.7799999713897705,15.762442588806152
511222,0,71,259,148,754,0,0,0,65,0,4115,0,531,1181,37,2990,18.65999984741211,222256.953125,184.7222137451172,80.30000305175781,0.0399999991059303,0.0,0.1000000014901161,0.7300000190734863,15.046297073364258,221526.6875,803.4722290039062,4.760000228881836,76.76000213623047,0.0099999997764825,15.960000038146973,1.4700000286102295,1.0399999618530271,15.740739822387695
511223,383,145,305,129,762,0,0,0,73,0,0,0,0,1198,46,626,19.06999969482422,226077.671875,282.6388854980469,79.91000366210938,0.0299999993294477,0.0,0.0900000035762786,0.8899999856948853,14.945022583007812,223710.296875,772.9166259765625,9.210000038146973,78.87000274658203,0.0399999991059303,9.75,1.0399999618530271,1.100000023841858,15.632234573364258
511225,0,1664,321,148,730,0,0,1867,68,0,0,0,0,1149,95,1589,19.549999237060547,221422.171875,170.13888549804688,79.48999786376953,0.0299999993294477,0.0,0.0399999991059303,0.8899999856948853,14.981192588806152,223710.296875,757.2916870117188,3.849999904632568,78.30999755859375,0.0399999991059303,14.09000015258789,2.6700000762939453,1.0299999713897705,15.523727416992188
511226,136,203,325,113,750,833,0,0,31,0,18,1357,0,1137,90,2811,19.270000457763672,217519.6875,225.69444274902344,79.68000030517578,0.050000000745058,0.0799999982118606,0.050000000745058,0.8700000047683716,15.024595260620115,228623.109375,832.2916870117188,0.0,57.27000045776367,0.1700000017881393,25.3700008392334,16.360000610351562,0.8299999833106995,15.747974395751951
511229,0,116,293,156,770,0,0,0,50,0,737,0,0,1092,133,768,18.989999771118164,219532.34375,300.0,79.94999694824219,0.0299999993294477,0.209999993443489,0.1400000005960464,0.8899999856948853,15.010127067565918,223192.328125,804.5138549804688,0.0,54.79999923706055,0.2300000041723251,24.11000061035156,20.11000061035156,0.75,15.704572677612305
511230,0,90,313,113,718,0,0,0,114,0,0,0,0,1278,150,3837,19.229999542236328,218369.359375,244.44444274902344,79.80999755859375,0.0099999997764825,0.0099999997764825,0.0599999986588954,0.8799999952316284,15.118635177612305,221422.171875,839.236083984375,0.0,60.310001373291016,0.0799999982118606,26.790000915527344,11.949999809265137,0.8700000047683716,15.769675254821776
511232,121,857,321,176,766,0,0,9614,239,0,1511,0,0,1308,719,2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222048.546875,828.4722290039062,3.670000076293945,76.19000244140625,0.0299999993294477,17.440000534057617,1.7599999904632568,0.9200000166893004,15.769675254821776
511233,0,142,328,0,748,0,0,0,216,0,0,0,0,1318,246,502,19.899999618530277,212568.0625,448.6111145019531,78.33999633789062,0.0399999991059303,0.7799999713897705,0.0900000035762786,0.8999999761581421,15.00289249420166,222048.546875,835.0694580078125,0.0,70.05999755859375,0.1000000014901161,24.899999618530277,3.990000009536743,0.959999978542328,15.552661895751951
511234,0,93,334,0,742,0,0,0,181,0,1472,0,0,1251,280,969,19.84000015258789,219004.484375,341.6666564941406,78.51000213623047,0.0199999995529651,0.6399999856948853,0.0900000035762786,0.9200000166893004,15.01736068725586,219321.34375,817.7083129882812,1.850000023841858,75.80000305175781,0.1099999994039535,19.1200008392334,2.069999933242798,1.0499999523162842,15.776909828186035
511235,0,456,336,150,766,0,0,3729,158,0,0,0,0,1245,82,4527,20.51000022888184,213654.28125,328.8194274902344,78.55000305175781,0.0099999997764825,0.5,0.0299999993294477,0.9200000166893004,15.046297073364258,212022.875,644.7916870117188,13.859999656677246,78.87000274658203,0.0299999993294477,5.710000038146973,0.4799999892711639,1.0499999523162842,15.58882999420166
511236,0,203,339,120,742,0,0,0,149,0,0,0,0,1121,79,1211,20.489999771118164,217200.203125,434.7221984863281,78.58999633789062,0.0198701294259978,0.0,0.0,0.9300000071525574,15.111400604248049,216773.484375,752.4306030273438,6.800000190734863,78.9000015258789,0.1099999994039535,11.710000038146973,1.4700000286102295,1.0,15.58882999420166
511237,0,343,324,176,804,0,0,721,53,0,378,0,0,1116,79,1613,20.549999237060547,216131.8125,379.1666564941406,78.5199966430664,0.0399999991059303,0.0,0.0,0.9300000071525574,14.988425254821776,216131.8125,731.25,8.15999984741211,77.0999984741211,0.1484874007957322,11.8100004196167,1.75,1.0299999713897705,15.60329818725586
511238,0,200,305,175,752,0,0,0,62,0,60,0,0,1100,82,1691,18.979999542236328,217413.234375,338.1944274902344,79.48999786376953,0.0099999997764825,0.5600000023841858,0.0599999986588954,0.8999999761581421,15.010127067565918,216666.671875,671.5277709960938,11.710000038146973,78.73999786376953,0.0900000035762786,7.460000038146973,0.959999978542328,1.0299999713897705,15.241609573364258
511239,0,94,207,170,766,0,0,0,121,0,2480,0,0,1167,307,1808,18.36000061035156,221735.578125,158.68055725097656,80.0999984741211,0.0399999991059303,0.449999988079071,0.1500000059604644,0.8999999761581421,15.00289249420166,222152.75,783.6805419921875,6.75,78.19000244140625,0.0700000002980232,12.529999732971191,1.399999976158142,1.0700000524520874,15.545427322387695
511240,0,40,279,264,740,301,0,0,0,0,0,0,1185,1113,46,1781,19.1200008392334,196261.359375,632.638916015625,79.91000366210938,0.0700000002980232,0.0099999997764825,0.0,0.8999999761581421,15.00289249420166,223710.296875,738.5416870117188,6.829999923706055,75.80000305175781,0.0694067799565145,15.079999923706056,1.190000057220459,1.0299999713897705,15.73350715637207
511241,0,73,313,179,808,0,0,0,141,0,0,0,0,1171,105,1006,19.290000915527344,209607.21875,486.4583435058594,79.79000091552734,0.0299999993294477,0.0,0.0,0.8899999856948853,15.154802322387695,225770.28125,827.0833129882812,4.480000019073486,75.36000061035156,0.0599999986588954,17.8700008392334,1.25,0.9800000190734864,15.567130088806152
511242,0,174,242,327,808,0,0,0,102,0,4043,0,0,1304,105,5629,19.729999542236328,217306.75,314.9305725097656,79.31999969482422,0.0199999995529651,0.0,0.0299999993294477,0.8999999761581421,15.00289249420166,230438.375,861.4583129882812,0.0,62.61000061035156,0.1700000017881393,27.0,9.43000030517578,0.7799999713897705,15.747974395751951
511243,0,32,201,231,762,0,0,375,104,0,4466,0,0,1189,26,2794,19.6299991607666,219321.34375,227.43055725097656,79.36000061035156,0.0099999997764825,0.0099999997764825,0.0900000035762786,0.8799999952316284,15.046297073364258,227303.03125,789.9306030273438,7.349999904632568,77.9000015258789,0.1000000014901161,12.600000381469728,1.0499999523162842,1.0,15.762442588806152
511245,0,522,108,143,752,611,0,0,120,0,0,0,0,1211,62,831,19.56999969482422,220479.28125,284.375,79.44999694824219,0.0199999995529651,0.0,0.050000000745058,0.9100000262260436,15.241609573364258,221526.6875,862.5,0.0,49.06999969482422,0.8299999833106995,25.56999969482422,23.8799991607666,0.6499999761581421,15.697338104248049
511246,0,155,203,183,754,0,0,0,190,0,0,0,0,1233,284,1021,18.65999984741211,211366.796875,215.2777862548828,79.55000305175781,0.0199999995529651,0.7599999904632568,0.1199999973177909,0.8999999761581421,14.988425254821776,227608.328125,901.7361450195312,0.0,60.0099983215332,0.0799999982118606,28.440000534057617,10.619999885559082,0.8600000143051147,15.73350715637207
511247,0,220,275,0,720,0,0,0,210,749,119,0,0,1212,313,797,17.350000381469727,217944.953125,293.0555725097656,80.87999725341797,0.0399999991059303,0.800000011920929,0.0599999986588954,0.8799999952316284,14.945022583007812,224227.078125,701.3888549804688,11.350000381469728,79.2699966430664,0.0199999995529651,7.820000171661377,0.5099999904632568,1.0299999713897705,15.747974395751951
511248,0,173,254,0,728,0,434,0,194,0,105,0,0,1235,36,2062,19.780000686645508,218792.984375,238.19444274902344,79.2699966430664,0.0399999991059303,0.0,0.0599999986588954,0.8899999856948853,14.916088104248049,218792.984375,770.4861450195312,10.399999618530272,77.41999816894531,0.0,10.43000030517578,0.6899999976158142,1.0499999523162842,15.545427322387695
511249,0,241,315,0,782,0,0,0,190,0,0,0,0,1214,3,812,19.739999771118164,217519.6875,207.9860992431641,79.31999969482422,0.0099999997764825,0.0,0.0099999997764825,0.9200000166893004,15.00289249420166,220479.28125,770.4861450195312,10.369999885559082,79.44999694824219,0.0299999993294477,8.449999809265137,0.6499999761581421,1.0499999523162842,15.762442588806152
511250,0,153,235,164,718,0,0,0,78,0,3102,0,0,1252,69,2268,17.950000762939453,219953.703125,228.81944274902344,80.69999694824219,0.0599999986588954,0.3499999940395355,0.0799999982118606,0.8600000143051147,15.053529739379885,233234.125,859.375,0.0,66.76000213623047,0.1000000014901161,24.700000762939453,7.539999961853027,0.9100000262260436,15.747974395751951
511251,0,46,258,186,724,0,0,0,93,0,2832,0,0,1223,58,4059,19.56999969482422,222048.546875,156.25,79.4800033569336,0.050000000745058,0.0,0.0199999995529651,0.8299999833106995,15.07523250579834,225565.140625,717.013916015625,10.710000038146973,77.81999969482422,0.0399999991059303,9.479999542236328,0.8799999952316284,1.0800000429153442,15.769675254821776
511252,0,1764,274,127,704,0,0,2353,110,0,0,0,0,1209,50,978,19.770000457763672,221003.609375,198.6110992431641,79.29000091552734,0.0099999997764825,0.0,0.0199999995529651,0.8899999856948853,14.945022583007812,222465.15625,655.2083129882812,13.369999885559082,78.72000122070312,0.0099999997764825,6.429999828338623,0.449999988079071,1.0099999904632568,15.762442588806152
511253,0,2372,268,160,942,0,0,0,69,0,2463,0,0,1219,35,618,19.450000762939453,219848.4375,217.7083282470703,79.52999877929688,0.0199999995529651,0.0199999995529651,0.050000000745058,0.800000011920929,14.945022583007812,219004.484375,722.5694580078125,9.1899995803833,76.95999908447266,0.0099999997764825,11.979999542236328,0.7699999809265137,1.0800000429153442,15.813077926635742
511254,0,49,305,137,748,0,0,0,93,0,1545,0,0,1177,68,932,18.690000534057617,221422.171875,188.88888549804688,80.3499984741211,0.050000000745058,0.0199999995529651,0.0,0.8999999761581421,14.988425254821776,225257.0625,784.375,7.53000020980835,77.79000091552734,0.0599999986588954,12.510000228881836,1.1100000143051147,1.0099999904632568,15.747974395751951
511255,0,217,204,173,830,473,0,0,183,0,0,0,0,1191,77,1121,19.18000030517578,221526.6875,255.2083282470703,79.73999786376953,0.0199999995529651,0.1000000014901161,0.0599999986588954,0.8899999856948853,15.169270515441896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511256,0,78,306,170,752,0,0,0,0,0,0,0,0,1215,610,1767,19.43000030517578,213220.453125,515.2777709960938,79.58999633789062,0.0299999993294477,0.0,0.050000000745058,0.8999999761581421,14.988425254821776,223503.25,758.6805419921875,10.829999923706056,80.29000091552734,0.0700000002980232,7.070000171661377,0.7099999785423279,1.0399999618530271,15.769675254821776
511257,0,118,373,100,828,0,0,0,108,0,0,1107,0,1232,282,404,19.040000915527344,216773.484375,474.6528015136719,79.55000305175781,0.0099999997764825,0.4199999868869781,0.0799999982118606,0.8999999761581421,14.937789916992188,215702.984375,738.1943969726562,10.5,79.12000274658203,0.0399999991059303,8.489999771118164,0.800000011920929,1.0499999523162842,15.769675254821776
511258,0,371,341,140,782,0,0,0,0,0,0,0,0,1209,245,733,18.5,213654.28125,365.9722290039063,79.45999908447266,0.0,1.0099999904632568,0.1400000005960464,0.8899999856948853,14.908854484558104,219321.34375,621.5277709960938,14.06999969482422,79.7699966430664,0.0199999995529651,4.599999904632568,0.4799999892711639,1.0800000429153442,15.776909828186035
511259,0,129,267,203,736,0,0,0,0,0,0,0,0,1154,238,556,17.549999237060547,212894.515625,410.0694580078125,80.16000366210938,0.0199999995529651,1.190000057220459,0.1899999976158142,0.8799999952316284,14.908854484558104,224227.078125,854.1666870117188,5.187612767373362,61.540000915527344,0.1099999994039535,26.46999931335449,10.979999542236328,0.9100000262260436,15.350114822387695
511260,0,123,255,119,892,0,0,0,99,0,0,0,824,1196,47,1444,19.420000076293945,215165.734375,351.3888854980469,79.36000061035156,0.0199999995529651,0.1500000059604644,0.1500000059604644,0.9200000166893004,14.981192588806152,212132.03125,677.0833129882812,12.34000015258789,80.16999816894531,0.0799999982118606,5.900000095367432,0.4600000083446502,1.0499999523162842,15.892650604248049
511261,0,370,290,73,988,679,0,0,99,0,1643,0,0,1158,69,1860,18.76000022888184,206379.71875,255.2083282470703,80.18000030517578,0.0299999993294477,0.0,0.0700000002980232,0.9900000095367432,15.082465171813965,218369.359375,753.8194580078125,4.860000133514404,76.16999816894531,0.0399999991059303,16.350000381469727,1.5199999809265137,1.0700000524520874,15.79861068725586
511262,0,139,375,0,998,671,0,0,180,0,1261,0,0,1229,151,3193,19.1200008392334,215273.28125,204.51390075683597,79.80000305175781,0.0599999986588954,0.0299999993294477,0.0599999986588954,0.9200000166893004,14.916088104248049,217200.203125,668.4027709960938,12.170000076293944,79.30999755859375,0.0099999997764825,6.769999980926514,0.699999988079071,1.0299999713897705,15.79861068725586
511263,628,187,315,90,750,0,0,0,222,0,0,0,0,1204,105,1487,18.1299991607666,209386.234375,379.8611145019531,79.77999877929688,0.0399999991059303,1.0700000524520874,0.1099999994039535,0.8799999952316284,15.12586784362793,214734.984375,764.5833740234375,8.15999984741211,78.08000183105469,0.0599999986588954,11.460000038146973,1.2200000286102295,1.0299999713897705,15.8203125
511264,699,143,271,110,780,0,0,0,89,0,0,0,0,1195,126,1686,19.700000762939453,207498.3125,373.6111145019531,79.2300033569336,0.0199999995529651,0.0900000035762786,0.209999993443489,0.8999999761581421,14.95225715637207,213545.890625,688.1944580078125,11.729999542236328,80.16000366210938,0.0599999986588954,6.210000038146973,0.7699999809265137,1.0700000524520874,15.415220260620115
511265,153,76,276,167,744,0,0,409,110,0,0,0,0,1181,208,2964,19.06999969482422,207721.328125,408.3333435058594,79.4000015258789,0.0299999993294477,0.5699999928474426,0.0399999991059303,0.8899999856948853,14.93055534362793,212676.9375,686.1111450195312,11.140000343322754,80.37000274658203,0.0799999982118606,6.679999828338623,0.6700000166893005,1.059999942779541,14.713541984558104
511266,0,134,267,217,746,0,0,0,48,0,0,0,0,1173,322,1124,18.5,214627.140625,449.65277099609375,79.45999908447266,0.0099999997764825,0.9800000190734864,0.1400000005960464,0.9100000262260436,13.997395515441896,225154.28125,802.7777709960938,7.269999980926514,76.22000122070312,0.0399999991059303,14.119999885559082,1.350000023841858,0.9900000095367432,14.178239822387695
511267,0,97,237,77,724,0,0,0,123,0,0,1141,0,1256,155,2505,19.780000686645508,205367.78125,222.2222137451172,79.27999877929688,0.0399999991059303,0.0,0.0,0.8999999761581421,15.024595260620115,226691.171875,846.875,4.230000019073486,76.43000030517578,0.0299999993294477,17.09000015258789,1.190000057220459,1.0299999713897705,13.917824745178224
511268,0,164,289,154,716,0,0,11,60,0,0,0,0,1242,109,2017,19.739999771118164,210818.5,255.55555725097656,79.33000183105469,0.0199999995529651,0.6700000166893005,0.0199999995529651,0.8999999761581421,15.14756965637207,222048.546875,833.6805419921875,3.809999942779541,74.70999908447266,0.0199999995529651,19.0,1.4900000095367432,0.9700000286102296,13.614005088806152
511270,0,80,272,91,722,0,0,0,73,0,1286,0,0,1091,47,3200,19.540000915527344,206603.9375,197.56944274902344,79.51000213623047,0.050000000745058,0.0,0.0,0.8999999761581421,15.19820499420166,222152.75,803.4722290039062,0.0,44.40999984741211,0.3875351970569348,22.049999237060547,32.47999954223633,0.6800000071525574,15.40798568725586
511271,0,713,225,0,758,0,0,687,59,0,691,0,0,1278,0,1564,19.26000022888184,213220.453125,230.55555725097656,79.7699966430664,0.0099999997764825,0.6299999952316284,0.0700000002980232,0.8799999952316284,14.988425254821776,211038.0,575.0,14.020000457763672,81.83000183105469,0.0199999995529651,2.809999942779541,0.25,1.0700000524520874,15.776909828186035
511272,372,33,251,175,734,1651,0,487,115,0,2181,0,262,1123,143,3309,18.81999969482422,203670.03125,238.5416717529297,79.95999908447266,0.0399999991059303,0.2000000029802322,0.0,0.9100000262260436,15.046297073364258,221944.265625,841.6666870117188,0.9053333155314128,36.720001220703125,0.3899999856948852,20.899999618530277,41.40999984741211,0.5799999833106995,15.769675254821776
511273,0,163,275,199,722,0,0,0,100,0,0,0,1224,1163,259,2218,19.799999237060547,211476.296875,246.5277862548828,79.18000030517578,0.0299999993294477,0.0399999991059303,0.0599999986588954,0.8999999761581421,15.06076431274414,221422.171875,761.1111450195312,6.690000057220459,79.8499984741211,0.1099999994039535,11.239999771118164,1.100000023841858,1.0099999904632568,15.78414249420166
511274,1551,33,241,135,806,0,0,0,94,0,440,0,0,1143,59,1177,18.780000686645508,217838.71875,147.56944274902344,80.0999984741211,0.050000000745058,0.0,0.1400000005960464,0.9200000166893004,14.916088104248049,217838.71875,668.75,11.220000267028809,78.36000061035156,0.0399999991059303,8.319999694824219,0.9900000095367432,1.0700000524520874,15.813077926635742
511275,1153,160,234,148,716,211,0,0,115,0,0,0,0,1236,48,1990,18.950000762939453,212132.03125,162.84722900390625,80.0199966430664,0.050000000745058,0.0099999997764825,0.0399999991059303,0.9300000071525574,14.916088104248049,213979.046875,754.861083984375,7.800000190734863,79.38999938964844,0.0599999986588954,10.729999542236328,1.0,1.0199999809265137,15.350114822387695
511276,140,154,198,0,792,0,0,0,211,0,0,0,0,1259,17,1503,17.219999313354492,218051.125,188.19444274902344,79.33000183105469,0.0,2.200000047683716,0.3600000143051147,0.8899999856948853,14.901619911193848,222256.953125,792.361083984375,6.380000114440918,79.06999969482422,0.0399999991059303,12.109999656677246,1.3799999952316284,1.0199999809265137,15.60329818725586
511277,0,99,197,0,722,0,0,0,182,0,0,0,921,1231,57,1511,19.899999618530277,218475.359375,258.6805419921875,79.13999938964844,0.0099999997764825,0.1800000071525573,0.0599999986588954,0.8999999761581421,14.901619911193848,219004.484375,833.6805419921875,4.019999980926514,78.25,0.050000000745058,15.399999618530272,1.25,1.0299999713897705,15.66117000579834
511278,0,254,237,0,736,0,0,0,203,257,0,0,0,1195,48,547,19.88999938964844,215165.734375,246.18055725097656,79.02999877929688,0.0199999995529651,0.0700000002980232,0.0599999986588954,0.9200000166893004,15.00289249420166,216238.875,705.2083129882812,11.399999618530272,80.77999877929688,0.0599999986588954,6.170000076293945,0.5199999809265137,1.0700000524520874,15.78414249420166
511279,0,115,221,0,720,593,0,0,236,0,0,0,0,1215,137,1345,25.21999931335449,218263.34375,206.25,70.83000183105469,0.0,2.799999952316284,0.2599999904632568,0.8999999761581421,14.87992000579834,219426.875,834.0277709960938,0.0,63.220001220703125,0.1299999952316284,25.6200008392334,10.130000114440918,0.8999999761581421,15.581597328186035
511280,0,150,198,100,972,0,0,465,69,0,0,0,0,1130,76,1244,19.47758154715261,216238.875,279.8611145019531,79.52471632298415,0.039349592616403,0.0761290288740585,0.0029032259218154,0.8793548335952144,14.95225715637207,217838.71875,831.25,0.0,67.56999969482422,0.0799999982118606,25.440000534057617,5.96999979019165,0.9399999976158142,15.639467239379885
511281,0,763,203,125,722,0,0,681,75,0,0,0,0,1204,79,469,19.899999618530277,214303.34375,188.88888549804688,79.12000274658203,0.0199999995529651,0.0,0.050000000745058,0.8999999761581421,15.241609573364258,215810.28125,822.5693969726562,3.150000095367432,75.08999633789062,0.0199999995529651,19.190000534057617,1.5099999904632568,1.0299999713897705,15.776909828186035
511282,0,999,254,141,726,0,266,983,110,0,0,0,0,1199,56,2079,19.170000076293945,215165.734375,132.63888549804688,79.75,0.050000000745058,0.0,0.0700000002980232,0.8700000047683716,15.118635177612305,213762.59375,790.2777709960938,5.980000019073486,77.47000122070312,0.0299999993294477,14.350000381469728,1.1399999856948853,1.0299999713897705,15.78414249420166
511283,0,197,310,175,718,0,0,0,121,0,0,0,0,1262,80,2945,19.780000686645508,217413.234375,213.88890075683597,79.22000122070312,0.0399999991059303,0.0,0.0399999991059303,0.8899999856948853,15.25607681274414,219426.875,819.4444580078125,5.059999942779541,76.62999725341797,0.0299999993294477,16.079999923706055,1.159999966621399,1.0299999713897705,15.79861068725586
511284,0,143,268,164,728,0,0,0,123,0,0,991,0,1274,98,1877,19.729999542236328,209938.265625,367.7083129882813,79.29000091552734,0.0299999993294477,0.0,0.0399999991059303,0.8407407145441315,15.27054500579834,211913.6875,720.1388549804688,8.90999984741211,78.5199966430664,0.050000000745058,10.920000076293944,0.6200000047683716,0.9700000286102296,15.769675254821776
511285,0,164,234,117,722,0,0,0,66,0,0,0,0,1331,103,801,19.61000061035156,213545.890625,208.3333282470703,79.47000122070312,0.050000000745058,0.0,0.0199999995529651,0.8500000238418579,15.183737754821776,218581.265625,886.8055419921875,0.9700000286102296,74.55999755859375,0.0299999993294477,21.40999984741211,2.0799999237060547,0.9399999976158142,15.632234573364258
511286,0,137,273,115,762,0,0,0,59,0,0,0,0,1352,89,1615,19.32999992370605,211476.296875,294.8495279947917,79.75,0.0199999995529651,0.0,0.0099999997764825,0.9100000262260436,15.241609573364258,215917.515625,728.8193969726562,10.649999618530272,80.11000061035156,0.050000000745058,7.619999885559082,0.5199999809265137,1.0499999523162842,15.386284828186035
511287,0,100,320,256,832,0,146,0,105,0,0,0,0,1169,80,957,19.46999931335449,214195.296875,318.4027709960937,79.56999969482422,0.050000000745058,0.0,0.0199999995529651,0.8999999761581421,15.306713104248049,217944.953125,905.2083740234376,0.0,57.0,0.1000000014901161,28.979999542236328,13.109999656677246,0.8100000023841858,15.545427322387695
511288,0,66,261,221,746,0,0,0,131,0,0,0,875,1176,73,883,19.6299991607666,197788.703125,342.3611145019531,79.3499984741211,0.050000000745058,0.0,0.0700000002980232,0.8700000047683716,15.25607681274414,213437.46875,839.9305419921875,3.4616778776949686,51.77999877929688,0.6399999856948853,25.920000076293945,20.920000076293945,0.75,15.545427322387695
511289,0,173,242,149,0,0,0,0,139,0,0,0,0,1164,413,1645,19.479999542236328,199071.921875,302.7777709960937,79.55999755859375,0.0199999995529651,0.0,0.0700000002980232,0.8700000047683716,15.234375,208277.78125,801.0416259765625,0.0,46.310001373291016,0.9300000071525574,22.68000030517578,29.399999618530277,0.6800000071525574,15.458622932434082
511290,0,126,200,115,752,0,0,0,63,0,0,1181,0,1206,63,2774,20.088811714332422,200115.703125,314.9305725097656,77.99312050460924,0.0088652480287966,0.899999991006835,0.0883098582041935,0.903356622982692,15.27054500579834,215810.28125,817.3611450195312,4.190000057220459,76.6500015258789,0.0399999991059303,16.860000610351562,1.2799999713897705,0.9800000190734864,15.27054500579834
511291,0,29,188,88,752,0,0,124,167,0,1123,0,0,1181,26,3058,19.690000534057617,210708.6875,234.0277862548828,79.33999633789062,0.0199999995529651,0.0,0.0399999991059303,0.9100000262260436,14.800347328186035,215595.65625,868.75,0.0,55.709999084472656,0.209999993443489,25.920000076293945,17.389999389648438,0.7599999904632568,14.836515426635742
511292,0,11,265,152,738,0,0,1048,118,0,0,0,0,1215,141,2467,19.63999938964844,209054.296875,254.8610992431641,79.36000061035156,0.0299999993294477,0.0,0.0900000035762786,0.8799999952316284,15.219907760620115,212676.9375,913.5416259765624,0.0,71.31999969482422,0.0299999993294477,24.299999237060547,3.400000095367432,0.949999988079071,14.93055534362793
511293,0,32,221,115,764,0,0,577,125,0,0,0,0,1190,84,1349,19.56999969482422,207944.078125,272.5694274902344,79.47000122070312,0.0399999991059303,0.0,0.0299999993294477,0.9100000262260436,15.133102416992188,211038.0,889.2361450195312,0.0,65.77999877929688,0.0399999991059303,27.549999237060547,5.71999979019165,0.9100000262260436,13.375289916992188
