NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,V_start_Продувка,T_start_Продувка,O2_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка,V_start_Заливка чугуна,T_start_Заливка чугуна,O2_start_Заливка чугуна,N2_start_Заливка чугуна,H2_start_Заливка чугуна,CO2_start_Заливка чугуна,CO_start_Заливка чугуна,AR_start_Заливка чугуна,O2_pressure_start_Заливка чугуна,V_end_Заливка чугуна,T_end_Заливка чугуна,O2_end_Заливка чугуна,N2_end_Заливка чугуна,H2_end_Заливка чугуна,CO2_end_Заливка чугуна,CO_end_Заливка чугуна,AR_end_Заливка чугуна,O2_pressure_end_Заливка чугуна
511346,0,133,285,0,744,0,0,0,196,0,0,1510,0,1089,282,2603,209717.625,503.8194580078125,19.530000686645508,79.54000091552734,0.0199999995529651,0.0,0.0,0.9300000071525574,15.183737754821776,197202.65625,779.5138549804688,0.0,28.0,0.3700000047683716,16.5,54.630001068115234,0.5099999904632568,15.769675254821776,208277.78125,167.86265648735895,23.940000534057617,71.91999816894531,0.0,2.880000114440918,0.3400000035762787,0.9100000262260436,15.776909828186035,209607.21875,504.8611145019531,19.530000686645508,79.54000091552734,0.0199999995529651,0.0,0.0,0.9300000071525574,15.263310432434082
511347,725,148,252,125,750,0,0,0,62,0,0,0,0,1108,118,2385,204803.4375,438.8888854980469,19.530000686645508,79.38999938964844,0.0700000002980232,0.0,0.0799999982118606,0.9300000071525574,15.118635177612305,212022.875,809.375,0.0,52.7400016784668,0.3100000023841858,22.65999984741211,23.459999084472656,0.8299999833106995,15.78414249420166,207051.609375,267.0138854980469,21.26000022888184,72.12999725341797,0.0,5.389999866485596,0.3100000023841858,0.9100000262260436,15.690104484558104,205142.234375,439.9305725097656,19.530000686645508,79.38999938964844,0.0700000002980232,0.0,0.0799999982118606,0.9300000071525574,15.19820499420166
511348,556,171,251,108,742,0,0,0,58,0,0,0,0,1119,133,1076,200923.796875,496.52777099609375,19.39999961853028,79.52999877929688,0.0399999991059303,0.0,0.0599999986588954,0.9700000286102296,15.06076431274414,224330.28125,825.3472290039062,0.0,57.84999847412109,0.270000010728836,23.46999931335449,17.600000381469727,0.8199999928474426,15.769675254821776,203783.65625,218.75,23.399999618530277,71.11000061035156,0.0,4.289999961853027,0.3100000023841858,0.8999999761581421,15.675637245178224,200231.34375,496.875,19.399999618530277,79.52999877929688,0.0399999991059303,0.0,0.0599999986588954,0.9700000286102296,15.133102416992188
511349,0,118,242,191,746,0,0,0,82,0,0,0,0,1073,177,598,209717.625,393.0555725097656,19.739999771118164,79.19999694824219,0.0299999993294477,0.0,0.1500000059604644,0.8600000143051147,15.01736068725586,213545.890625,819.4444580078125,0.0,39.459999084472656,0.2899999916553497,21.5,38.09999847412109,0.6499999761581421,15.58882999420166,208277.78125,311.1111145019531,20.07999992370605,73.66000366210938,0.0,4.909999847412109,0.4099999964237213,0.9300000071525574,15.653935432434082,209054.296875,393.75,19.739999771118164,79.19999694824219,0.0299999993294477,0.0,0.1500000059604644,0.8600000143051147,15.111400604248049
511350,0,189,233,119,730,0,0,0,87,0,0,0,0,1097,68,521,211038.0,445.8333435058594,19.51000022888184,79.44000244140625,0.1400000005960464,0.0,0.0299999993294477,0.8799999952316284,15.0390625,213545.890625,768.75,0.0,43.38999938964844,0.3100000023841858,21.43000030517578,34.209999084472656,0.6600000262260437,15.78414249420166,210378.84375,156.25,23.6299991607666,73.0,0.0,2.2799999713897705,0.1899999976158142,0.8999999761581421,15.58882999420166,211366.796875,446.5278015136719,19.51000022888184,79.44000244140625,0.1400000005960464,0.0,0.0299999993294477,0.8799999952316284,15.118635177612305
511351,0,111,276,116,734,0,0,1230,77,0,0,0,0,1146,34,2493,211038.0,402.4305725097656,19.64999961853028,79.19999694824219,0.050000000745058,0.1199999973177909,0.0599999986588954,0.9200000166893004,15.12586784362793,225872.796875,770.8333129882812,5.809999942779541,78.26000213623047,0.0599999986588954,13.539999961853027,1.2599999904632568,1.0800000429153442,15.813077926635742,214519.28125,247.9166717529297,23.899999618530277,71.37999725341797,0.0,3.559999942779541,0.2800000011920929,0.8799999952316284,15.675637245178224,212676.9375,402.4305725097656,19.649999618530277,79.19999694824219,0.050000000745058,0.1199999973177909,0.0599999986588954,0.9200000166893004,15.219907760620115
511352,757,823,323,116,736,0,0,737,51,0,0,0,0,1138,105,1503,213220.453125,300.34722900390625,19.790000915527344,79.20999908447266,0.050000000745058,0.0,0.0399999991059303,0.9100000262260436,15.154802322387695,228116.28125,851.0416870117188,0.0,70.56999969482422,0.1299999952316284,23.89999961853028,4.380000114440918,1.0199999809265137,15.79861068725586,215917.515625,182.98611450195312,23.26000022888184,71.87000274658203,0.0,3.809999942779541,0.1700000017881393,0.8899999856948853,15.632234573364258,213437.46875,301.0416564941406,19.790000915527344,79.20999908447266,0.050000000745058,0.0,0.0399999991059303,0.9100000262260436,15.234375
511353,894,168,274,94,758,0,0,0,71,0,0,0,0,1158,32,1922,214627.140625,529.1666259765625,19.90999984741211,79.12999725341797,0.050000000745058,0.0,0.050000000745058,0.9100000262260436,15.190972328186035,225257.0625,836.8056030273438,0.0,66.0999984741211,0.0900000035762786,27.530000686645508,5.289999961853027,0.9900000095367432,15.79861068725586,213220.453125,220.13888549804688,20.75,72.80000305175781,0.0,5.079999923706055,0.4399999976158142,0.9200000166893004,15.697338104248049,214734.984375,530.2083740234375,19.90999984741211,79.12999725341797,0.050000000745058,0.0,0.050000000745058,0.9100000262260436,15.27054500579834
511354,1744,82,266,148,720,0,0,0,45,0,0,0,0,1239,86,3502,210268.78125,335.0694580078125,19.600000381469727,79.29000091552734,0.1299999952316284,0.0,0.0799999982118606,0.9300000071525574,15.096932411193848,224020.5,848.9583740234375,1.6399999856948853,72.30999755859375,0.0399999991059303,22.920000076293945,2.150000095367432,0.9399999976158142,15.79861068725586,212132.03125,259.375,19.479999542236328,73.2300033569336,0.0,5.820000171661377,0.5600000023841858,0.9100000262260436,15.704572677612305,209717.625,334.72222900390625,19.600000381469727,79.29000091552734,0.1299999952316284,0.0,0.0799999982118606,0.9300000071525574,15.183737754821776
511355,0,333,280,140,964,0,0,0,0,0,0,0,0,1143,96,2680,220374.28125,219.09722900390625,19.06999969482422,79.87999725341797,0.0299999993294477,0.0,0.1400000005960464,0.9100000262260436,15.205439567565918,231240.609375,825.0,4.25,78.9800033569336,0.0599999986588954,14.0,1.7100000381469729,1.0,15.697338104248049,222152.75,161.11109924316406,23.15999984741211,71.1500015258789,0.0,4.570000171661377,0.2399999946355819,0.8799999952316284,15.675637245178224,219637.75,218.75,19.06999969482422,79.87999725341797,0.0299999993294477,0.0,0.1400000005960464,0.9100000262260436,15.292244911193848
511356,0,113,257,93,720,0,0,0,56,185,2636,0,0,1151,100,416,218581.265625,263.8888854980469,18.739999771118164,80.29000091552734,0.0199999995529651,0.0299999993294477,0.0,0.9300000071525574,15.19820499420166,226589.03125,814.9305419921875,8.399999618530273,74.01000213623047,0.0199999995529651,11.329999923706056,5.320000171661377,0.9100000262260436,15.219907760620115,217838.71875,80.0636526743571,25.36000061035156,70.19999694824219,0.0,3.3299999237060547,0.2199999988079071,0.8899999856948853,15.552661895751951,218051.125,260.7638854980469,18.739999771118164,80.29000091552734,0.0199999995529651,0.0299999993294477,0.0,0.9300000071525574,15.27054500579834
511357,0,423,186,154,722,0,0,0,69,0,1669,0,543,1114,89,2699,229431.65625,233.33334350585932,19.1200008392334,79.83999633789062,0.0299999993294477,0.0,0.0799999982118606,0.9300000071525574,15.169270515441896,231440.734375,849.3055419921875,6.922960920706808,74.77999877929688,0.0599999986588954,20.670000076293945,3.5199999809265137,0.9700000286102296,15.769675254821776,225770.28125,96.5663587782118,26.270000457763672,72.37999725341797,0.0,0.3499999940395355,0.1199999973177909,0.8899999856948853,15.60329818725586,230337.90625,233.33334350585935,19.1200008392334,79.83999633789062,0.0299999993294477,0.0,0.0799999982118606,0.9300000071525574,15.25607681274414
511358,0,228,313,162,724,0,0,0,103,0,0,1185,0,1174,73,2714,228825.5,325.34722900390625,19.26000022888184,79.72000122070312,0.0199999995529651,0.0,0.0799999982118606,0.9100000262260436,15.14756965637207,228116.28125,845.4861450195312,11.279999732971191,82.06999969482422,0.0299999993294477,4.909999847412109,0.7300000190734863,0.9900000095367432,15.8203125,226077.671875,170.0892813546317,23.65999984741211,72.47000122070312,0.0,2.789999961853028,0.1599999964237213,0.9200000166893004,15.639467239379885,228926.640625,324.6528015136719,19.26000022888184,79.72000122070312,0.0199999995529651,0.0,0.0799999982118606,0.9100000262260436,15.227140426635742
511359,0,369,310,149,718,0,0,737,84,0,0,0,0,1132,98,645,225051.453125,348.6111145019531,19.540000915527344,79.45999908447266,0.050000000745058,0.0,0.0399999991059303,0.9100000262260436,15.19820499420166,216986.9375,866.3194580078125,0.0,74.75,0.0799999982118606,21.36000061035156,2.8399999141693115,0.9700000286102296,15.747974395751951,221422.171875,143.05555725097656,26.3700008392334,71.66000366210938,0.0,0.8999999761581421,0.1700000017881393,0.8999999761581421,15.64428997039795,226384.640625,348.95831298828125,19.540000915527344,79.45999908447266,0.050000000745058,0.0,0.0399999991059303,0.9100000262260436,15.27054500579834
511360,339,217,291,184,728,0,0,0,100,0,0,0,0,1164,77,1912,224536.5625,235.76388549804688,19.3799991607666,79.62000274658203,0.0299999993294477,0.0099999997764825,0.0,0.949999988079071,15.335647583007812,230237.390625,876.736083984375,2.990000009536743,77.04000091552734,0.0399999991059303,17.290000915527344,1.649999976158142,0.9900000095367432,15.805845260620115,214195.296875,120.4861068725586,23.850000381469727,71.61000061035156,0.0,3.400000095367432,0.2300000041723251,0.9200000166893004,15.71593884059361,224330.28125,235.06944274902344,19.3799991607666,79.62000274658203,0.0299999993294477,0.0099999997764825,0.0,0.949999988079071,15.40798568725586
511361,54,233,317,163,718,0,0,0,74,0,0,0,0,1152,37,435,214734.984375,175.3472137451172,19.290000915527344,79.69999694824219,0.0199999995529651,0.0,0.0900000035762786,0.8999999761581421,15.379050254821776,218263.34375,861.4583129882812,3.009999990463257,75.36000061035156,0.0599999986588954,17.010000228881836,3.5799999237060547,0.9800000190734864,15.769675254821776,217306.75,179.51388549804688,24.84000015258789,70.06999969482422,0.0,4.110000133514404,0.0700000002980232,0.9100000262260436,15.559895515441896,215165.734375,175.0,19.290000915527344,79.69999694824219,0.0199999995529651,0.0,0.0900000035762786,0.9000819437816495,15.458622932434082
511362,0,206,278,116,732,170,0,0,68,0,0,0,0,1162,62,989,214734.984375,211.4583282470703,19.65999984741211,79.33999633789062,0.0099999997764825,0.0,0.0900000035762786,0.8111111131715186,15.313947677612305,216880.25,885.4166259765625,1.820000052452088,79.20999908447266,0.0199999995529651,16.420000076293945,1.5299999713897705,1.0,15.617765426635742,218475.359375,180.55555725097656,25.690000534057617,71.41999816894531,0.0,1.8799999952316284,0.1099999994039535,0.8999999761581421,15.79861068725586,214087.21875,210.4166717529297,19.65999984741211,79.33999633789062,0.0099999997764825,0.0,0.0900000035762786,0.8122222239588514,15.386284828186035
511363,219,210,284,130,718,0,0,0,110,0,0,0,0,1148,76,597,219532.34375,283.6805725097656,19.020000457763672,79.98999786376953,0.0900000035762786,0.0,0.0,0.8399999737739563,15.190972328186035,222256.953125,838.1944580078125,0.0,75.9000015258789,0.1000000014901161,19.5,3.5299999713897705,0.9800000190734864,15.78414249420166,214734.984375,124.65277862548828,26.38999938964844,71.25,0.0,1.2699999809265137,0.2000000029802322,0.8999999761581421,15.762442588806152,218898.75,283.33331298828125,19.020000457763672,79.98999786376953,0.0900000035762786,0.0,0.0,0.8406382716716604,15.25607681274414
511364,181,69,238,133,726,264,0,0,65,0,1410,0,0,1102,74,834,218581.265625,234.0277862548828,19.559999465942383,79.48999786376953,0.0199999995529651,0.0,0.0299999993294477,0.7699999809265137,15.154802322387695,222569.171875,816.6666870117188,0.0,65.69999694824219,0.1800000071525573,23.030000686645508,10.18000030517578,0.9200000166893004,15.740739822387695,211366.796875,149.30555725097656,26.1200008392334,70.91000366210938,0.0,1.8899999856948853,0.1800000071525573,0.8999999761581421,15.60329818725586,218475.359375,232.98611450195312,19.559999465942383,79.48999786376953,0.0199999995529651,0.0,0.0299999993294477,0.7699999809265137,15.234375
511365,248,246,350,124,720,0,0,199,82,0,0,0,0,1116,37,1515,217944.953125,290.2777709960937,0.0,65.69999694824219,0.1800000071525573,23.030000686645508,10.18000030517578,0.9200000166893004,15.219907760620115,213654.28125,759.375,0.0,65.69999694824219,0.1800000071525573,23.030000686645508,10.18000030517578,0.9200000166893004,15.747974395751951,211804.40625,115.97222137451172,0.0,65.69999694824219,0.1800000071525573,23.030000686645508,10.18000030517578,0.9200000166893004,15.552661895751951,217944.953125,290.2777709960937,0.0,65.69999694824219,0.1800000071525573,23.030000686645508,10.18000030517578,0.9200000166893004,15.219907760620115
511366,0,1085,267,139,722,0,0,1042,110,0,1261,0,0,1062,41,1033,213654.28125,340.2777709960937,19.209999084472656,79.83999633789062,0.0299999993294477,0.0,0.0099999997764825,0.9200000166893004,15.219907760620115,215165.734375,783.3333740234375,0.0,68.5999984741211,0.1700000017881393,22.40999984741211,7.920000076293945,0.8999999761581421,15.813077926635742,210488.84375,135.76388549804688,27.459999084472656,70.04000091552734,0.0,1.3300000429153442,0.25,0.9100000262260436,15.675637245178224,213220.453125,338.8888854980469,19.209999084472656,79.83999633789062,0.0299999993294477,0.0,0.0099999997764825,0.9200000166893004,15.292244911193848
511367,0,134,509,139,718,0,0,0,97,0,584,0,0,1182,82,835,220689.15625,259.375,19.100000381469727,79.95999908447266,0.0599999986588954,0.0,0.0,0.8799999952316284,15.241609573364258,213437.46875,783.3333740234375,0.0,72.43000030517578,0.1000000014901161,21.420000076293945,5.099999904632568,0.9399999976158142,15.805845260620115,211804.40625,119.79166412353516,25.82999992370605,71.52999877929688,0.0,1.590000033378601,0.1700000017881393,0.8899999856948853,15.54361891746521,221735.578125,259.0277709960937,19.100000381469727,79.95999908447266,0.0599999986588954,0.0,0.0,0.8799999952316284,15.313947677612305
511368,0,113,214,146,746,0,0,0,183,0,1706,0,0,1170,202,2559,212459.140625,359.375,19.540000915527344,79.41000366210938,0.0399999991059303,0.0099999997764825,0.0099999997764825,0.9800000190734864,15.219907760620115,217944.953125,831.5972290039062,2.400000095367432,77.36000061035156,0.0299999993294477,17.6200008392334,1.6699999570846558,0.9300000071525574,15.776909828186035,215165.734375,166.31944274902344,22.209999084472656,72.66999816894531,0.0,4.010000228881836,0.209999993443489,0.9100000262260436,15.668402671813965,213437.46875,359.375,19.540000915527344,79.41000366210938,0.0399999991059303,0.0099999997764825,0.0099999997764825,0.9800000190734864,15.299479484558104
511369,1093,144,226,0,872,0,0,0,201,0,0,0,1392,1175,135,3735,219848.4375,453.125,19.31999969482422,79.79000091552734,0.050000000745058,0.0,0.0,0.8399999737739563,15.27054500579834,231340.6875,778.125,9.609999656677246,79.69000244140625,0.0700000002980232,8.949999809265137,0.7200000286102295,0.959999978542328,15.73350715637207,211804.40625,138.5416717529297,26.25,69.33000183105469,0.0,3.259999990463257,0.2899999916553497,0.8700000047683716,15.66117000579834,220374.28125,453.4721984863281,19.31999969482422,79.79000091552734,0.050000000745058,0.0,0.0,0.8399999737739563,15.34288215637207
511370,0,147,218,115,740,0,0,0,0,0,0,1110,0,1145,226,2033,222673.15625,430.2083435058594,19.729999542236328,79.33999633789062,0.0199999995529651,0.0,0.0,0.9100000262260436,15.25607681274414,218898.75,838.5416259765625,6.099999904632568,79.51000213623047,0.0399999991059303,12.369999885559082,0.959999978542328,1.0199999809265137,15.78414249420166,218792.984375,162.21591741388494,26.57999992370605,68.95999908447266,0.0,3.4200000762939453,0.1599999964237213,0.8899999856948853,15.66117000579834,221944.265625,430.2083435058594,19.729999542236328,79.33999633789062,0.0199999995529651,0.0,0.0,0.9100000262260436,15.328414916992188
511371,0,308,262,154,742,0,548,0,0,0,0,0,0,1123,228,875,220689.15625,470.4861145019531,19.25,79.70999908447266,0.0399999991059303,0.0,0.1299999952316284,0.8700000047683716,15.162036895751951,223192.328125,838.888916015625,1.059999942779541,78.55999755859375,0.0599999986588954,17.799999237060547,1.4800000190734863,1.0399999618530271,14.510994911193848,215273.28125,194.0972137451172,24.43000030517578,72.19999694824219,0.0,2.259999990463257,0.209999993443489,0.8999999761581421,15.66117000579834,221422.171875,471.1805419921875,19.25,79.70999908447266,0.0399999991059303,0.0,0.1299999952316284,0.8700000047683716,15.234375
511372,0,84,217,103,742,0,0,0,92,0,0,0,0,1116,131,2161,218051.125,443.40277099609375,19.670000076293945,79.36000061035156,0.0199999995529651,0.0,0.050000000745058,0.8899999856948853,15.328414916992188,218475.359375,798.6111450195312,0.0,65.94000244140625,0.1700000017881393,22.729999542236328,10.279999732971191,0.8899999856948853,14.004630088806152,218369.359375,222.83950975206164,21.26000022888184,73.25,0.0,4.380000114440918,0.209999993443489,0.9100000262260436,15.581597328186035,218475.359375,444.4444274902344,19.670000076293945,79.36000061035156,0.0199999995529651,0.0,0.050000000745058,0.8899999856948853,15.386284828186035
511375,0,129,227,139,742,0,0,0,66,0,0,0,0,1099,106,783,217838.71875,425.0,19.59000015258789,79.41999816894531,0.0599999986588954,0.0,0.0399999991059303,0.8899999856948853,15.227140426635742,230839.84375,836.8056030273438,0.1800000071525573,76.86000061035156,0.1299999952316284,19.229999542236328,2.5999999046325684,1.0099999904632568,15.523727416992188,219637.75,227.7777862548828,22.239999771118164,73.0,0.0,3.619999885559082,0.2300000041723251,0.9100000262260436,15.621382713317873,218792.984375,425.6944274902344,19.59000015258789,79.41999816894531,0.0599999986588954,0.0,0.0399999991059303,0.8899999856948853,15.292244911193848
511378,0,168,319,178,720,0,0,0,131,0,0,0,0,1180,77,865,204577.25,375.3472290039063,19.39999961853028,79.66999816894531,0.0199999995529651,0.0,0.0399999991059303,0.8799999952316284,15.162036895751951,221422.171875,810.4166259765625,6.96999979019165,78.01000213623047,0.0700000002980232,12.8100004196167,1.1200000047683716,1.0199999809265137,15.71180534362793,217413.234375,231.5972137451172,26.43000030517578,68.38999938964844,0.0,4.0,0.2899999916553497,0.8899999856948853,15.668402671813965,204350.828125,373.2638854980469,19.399999618530277,79.66999816894531,0.0199999995529651,0.0,0.0399999991059303,0.8799999952316284,15.234375
511379,0,142,60,149,758,0,1905,0,69,0,0,0,1117,1089,37,4607,216773.484375,222.9166717529297,19.530000686645508,79.4800033569336,0.0299999993294477,0.0,0.0700000002980232,0.8999999761581421,15.133102416992188,216131.8125,811.4583740234375,0.0199999995529651,75.80999755859375,0.0700000002980232,19.979999542236328,3.109999895095825,1.0,15.581597328186035,214303.34375,156.25,23.37749989216144,73.51436874241504,0.0133980579529572,2.0199029653975105,0.1193269212515308,0.921923064841674,15.567130088806152,217413.234375,222.2222137451172,19.530000686645508,79.4800033569336,0.0299999993294477,0.0,0.0700000002980232,0.8999999761581421,15.205439567565918
511380,0,188,309,0,744,0,0,0,42,0,0,0,0,1116,33,578,215595.65625,195.83334350585932,19.3700008392334,79.63999938964844,0.0599999986588954,0.0,0.0599999986588954,0.8600000143051147,15.190972328186035,210378.84375,825.3472290039062,0.0,68.3499984741211,0.1599999964237213,24.200000762939453,6.360000133514404,0.9300000071525574,15.834779739379885,217200.203125,198.03239949544272,23.90999984741211,72.29000091552734,0.0,2.650000095367432,0.25,0.9100000262260436,15.668402671813965,213111.859375,194.44444274902344,19.3700008392334,79.63999938964844,0.0599999986588954,0.0,0.0599999986588954,0.8600000143051147,15.263310432434082
511382,0,179,315,116,742,0,0,0,135,0,0,0,0,1128,51,917,220058.921875,210.06944274902344,19.700000762939453,79.33999633789062,0.0199999995529651,0.0,0.0299999993294477,0.9200000166893004,14.518229484558104,220374.28125,805.2083129882812,5.53000020980835,82.80000305175781,0.0700000002980232,9.449999809265137,1.100000023841858,1.0499999523162842,14.576099395751951,213654.28125,194.64547006707443,27.049999237060547,70.08000183105469,0.0,1.6699999570846558,0.2899999916553497,0.9100000262260436,14.228877067565918,221003.609375,209.72222900390625,19.700000762939453,79.33999633789062,0.0199999995529651,0.0,0.0299999993294477,0.9200000166893004,14.576099395751951
511383,0,165,241,67,722,0,0,0,0,0,0,1018,0,1174,68,1680,196850.1875,223.61111450195312,19.88999938964844,79.19000244140625,0.0099999997764825,0.0,0.0099999997764825,0.8999999761581421,14.27951431274414,217413.234375,860.0693969726562,4.849999904632568,77.41000366210938,0.0199999995529651,15.640000343322754,1.0499999523162842,1.0099999904632568,14.004630088806152,212350.15625,206.5972137451172,22.96999931335449,71.81999969482422,0.0,3.9800000190734863,0.3100000023841858,0.9300000071525574,14.17100715637207,196261.359375,220.8333282470703,19.88999938964844,79.19000244140625,0.0099999997764825,0.0,0.0099999997764825,0.8999999761581421,14.330150604248049
511384,0,155,314,125,734,0,0,825,81,162,0,0,0,1190,58,1765,214734.984375,314.5833435058594,19.18000030517578,79.87000274658203,0.0199999995529651,0.0,0.0299999993294477,0.8899999856948853,13.83101749420166,221422.171875,732.9861450195312,12.670000076293944,78.91000366210938,0.0299999993294477,6.710000038146973,0.6200000047683716,1.059999942779541,13.425925254821776,210378.84375,197.56944274902344,23.790000915527344,72.3499984741211,0.0,2.809999942779541,0.1400000005960464,0.9100000262260436,13.252314567565918,214087.21875,313.1944274902344,19.18000030517578,79.87000274658203,0.0199999995529651,0.0,0.0299999993294477,0.8899999856948853,13.896122932434082
511385,0,158,259,136,770,158,0,0,95,499,0,0,0,1142,69,1418,215273.28125,217.01388549804688,19.450000762939453,79.5999984741211,0.050000000745058,0.0,0.0,0.9100000262260436,14.836515426635742,220374.28125,782.638916015625,9.300000190734863,78.38999938964844,0.0299999993294477,10.68000030517578,0.550000011920929,1.0399999618530271,14.120369911193848,213111.859375,159.375,28.8700008392334,68.83999633789062,0.0,1.1799999475479126,0.209999993443489,0.8999999761581421,14.82204818725586,214087.21875,215.625,19.450000762939453,79.5999984741211,0.050000000745058,0.0,0.0,0.9100000262260436,14.901619911193848
511386,0,139,362,170,760,0,0,0,73,359,0,0,0,1055,32,2523,210268.78125,438.8888854980469,9.300000190734863,78.38999938964844,0.0299999993294477,10.68000030517578,0.550000011920929,1.0399999618530271,15.263310432434082,212568.0625,771.1806030273438,2.1168788982804414,72.7300033569336,0.1400000005960464,18.09000015258789,8.109999656677246,0.9300000071525574,15.12586784362793,213979.046875,149.6527862548828,9.300000190734863,78.38999938964844,0.0299999993294477,10.68000030517578,0.550000011920929,1.0399999618530271,15.335647583007812,210708.6875,437.8472290039063,9.300000190734863,78.38999938964844,0.0299999993294477,10.68000030517578,0.550000011920929,1.0399999618530271,15.335647583007812
511387,0,124,321,164,736,359,0,0,127,0,0,0,0,1044,79,1007,211585.734375,260.41668701171875,19.38999938964844,79.62999725341797,0.0599999986588954,0.0,0.0199999995529651,0.8999999761581421,15.205439567565918,225154.28125,717.361083984375,14.31999969482422,80.01000213623047,0.0299999993294477,4.079999923706055,0.4300000071525574,1.1299999952316284,15.834779739379885,211257.265625,185.9292406354632,24.649999618530277,71.55999755859375,0.0,2.6600000858306885,0.2199999988079071,0.9100000262260436,15.639467239379885,212568.0625,260.41668701171875,19.38999938964844,79.62999725341797,0.0599999986588954,0.0,0.0199999995529651,0.8999999761581421,15.277777671813965
511388,0,90,231,238,900,0,0,0,60,0,862,0,0,1135,33,2348,218369.359375,402.4305725097656,19.21999931335449,79.7699966430664,0.0399999991059303,0.0,0.0799999982118606,0.8799999952316284,15.277777671813965,221944.265625,803.4722290039062,9.539999961853027,79.33000183105469,0.0399999991059303,9.15999984741211,0.8399999737739563,1.0800000429153442,15.71180534362793,211476.296875,227.43055725097656,24.84000015258789,69.55999755859375,0.0,4.510000228881836,0.1899999976158142,0.9100000262260436,15.530960083007812,217944.953125,402.4305725097656,19.21999931335449,79.7699966430664,0.0399999991059303,0.0,0.0799999982118606,0.8799999952316284,15.350114822387695
511389,0,173,310,129,738,0,0,0,81,0,0,0,862,1177,29,1350,211366.796875,408.3333435058594,19.459999084472656,79.5199966430664,0.0399999991059303,0.0,0.0900000035762786,0.8899999856948853,15.162036895751951,221212.984375,839.9305419921875,6.860000133514404,78.80999755859375,0.0599999986588954,11.850000381469728,1.409999966621399,1.0199999809265137,15.704572677612305,210158.65625,157.98611450195312,27.200000762939453,70.31999969482422,0.0,1.2999999523162842,0.2800000011920929,0.8999999761581421,15.625,211585.734375,407.6388854980469,19.459999084472656,79.5199966430664,0.0399999991059303,0.0,0.0900000035762786,0.8899999856948853,15.234375
511390,0,237,260,279,732,0,1953,1297,51,0,2084,0,0,1118,626,3545,216452.890625,389.5833435058594,19.440000534057617,79.55999755859375,0.0399999991059303,0.0,0.0599999986588954,0.7799999713897705,15.154802322387695,217944.953125,779.5138549804688,11.220000267028809,78.2699966430664,0.050000000745058,8.779999732971191,0.6100000143051147,1.0800000429153442,15.769675254821776,216238.875,167.36111450195312,26.280000686645508,69.83999633789062,0.0,2.680000066757202,0.3000000119209289,0.8999999761581421,15.617765426635742,215273.28125,389.5833435058594,19.440000534057617,79.55999755859375,0.0399999991059303,0.0,0.0599999986588954,0.7806741287199299,15.292244911193848
511391,0,119,254,146,728,0,0,0,0,0,0,1208,0,1111,265,935,219004.484375,560.763916015625,19.049999237060547,80.05999755859375,0.0099999997764825,0.0,0.0,0.8799999952316284,15.154802322387695,223088.59375,870.1388549804688,0.9399999976158142,77.06999969482422,0.0299999993294477,19.3700008392334,1.5700000524520874,1.0199999809265137,15.530960083007812,215810.28125,139.58334350585938,24.8799991607666,72.37000274658203,0.0,1.600000023841858,0.25,0.8999999761581421,15.617765426635742,218898.75,561.4583129882812,19.049999237060547,80.05999755859375,0.0099999997764825,0.0,0.0,0.8799999952316284,15.227140426635742
511392,0,355,238,196,802,272,0,1210,46,0,0,0,864,1165,41,1336,220584.25,275.6944580078125,19.229999542236328,79.70999908447266,0.0399999991059303,0.0,0.0900000035762786,0.7300000190734863,15.306713104248049,228724.3125,814.2361450195312,11.34000015258789,80.27999877929688,0.0299999993294477,6.46999979019165,0.8999999761581421,0.9900000095367432,15.704572677612305,209275.65625,112.61574045817058,22.280000686645508,72.0199966430664,0.0,4.53000020980835,0.25,0.9200000166893004,15.473090171813965,219848.4375,275.6944580078125,19.229999542236328,79.70999908447266,0.0399999991059303,0.0,0.0900000035762786,0.7300000190734863,15.386284828186035
511393,630,70,225,233,754,0,0,0,32,0,0,0,0,1146,96,1165,217519.6875,282.6388854980469,19.309999465942383,79.76000213623047,0.050000000745058,0.0,0.0,0.8899999856948853,15.118635177612305,223710.296875,778.125,11.520000457763672,78.58000183105469,0.0299999993294477,8.319999694824219,0.5099999904632568,1.0399999618530271,15.747974395751951,214842.75,197.80982149564304,22.32999992370605,73.5999984741211,0.0,3.049999952316284,0.1099999994039535,0.9100000262260436,15.639467239379885,218898.75,282.6388854980469,19.309999465942383,79.76000213623047,0.050000000745058,0.0,0.0,0.8899999856948853,15.19820499420166
